time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3800000000000008,11.8441727914,11.9129130808,22.5669142862,6.26233921203,0.100921876208,0.0,7.12348407652,7.4344948809,8.39680940332,-0.0253433523757,0.121290198157,0.0,426.4299668804976,427.49752765015035,426.08655679588117,425.77051150841305
1.4400000000000008,12.2674085125,12.3563106079,23.0688930235,6.26088384999,0.10777742998,0.0,6.98402944195,7.34553057588,8.33640483898,-0.0221657904918,0.0940136201951,0.0,442.81433605018213,440.575458615793,442.0952713046282,442.35700964273184
1.5000000000000009,12.6823413733,12.7944186885,23.5662471093,6.25992059084,0.113666979588,0.0,6.84687463201,7.25821432015,8.24279984326,-0.00600766967149,0.105369687532,0.0,429.5562039712017,430.5269750484129,429.26480818856305,430.63425428024874
1.560000000000001,13.0884349129,13.2272082087,24.0630416129,6.25977701159,0.119859698462,0.0,6.68930479483,7.16834472669,8.31663309551,0.00400195768992,0.0985079446823,0.0,480.47682815929835,479.96457348323,480.6225163294825,481.3807953457761
1.620000000000001,13.4850662342,13.6546671601,24.5638311293,6.25984816963,0.125319320475,0.0,6.53153533517,7.08056863466,8.37602389674,-0.00514354196163,0.0684499665497,0.0,479.16287580544065,476.87774128244644,476.57640558180077,475.8766630989761
1.680000000000001,13.8727822812,14.0770179739,25.063569811,6.25970749447,0.129666853793,0.0,6.39228795922,6.9980022073,8.28256694279,0.00273627643604,0.0794621387389,0.0,429.0005915349788,429.9391293718388,430.262771552249,430.9296242619915
1.740000000000001,14.2524712073,14.4945213023,25.5552159886,6.2598741768,0.135471438067,0.0,6.26384187898,6.91900148716,8.10679336285,0.00286143868626,0.118552194151,0.0,399.0100388633451,402.5723756083449,400.16784661637513,400.1791878305563
1.8000000000000012,14.623485909,14.9071742736,26.0432281099,6.2598057273,0.142749684612,0.0,6.10293869582,6.83634340389,8.15999889255,-0.0106724382438,0.126302337351,0.0,472.1370632356081,472.74707095286124,473.02391354640525,471.9803124008008
1.8600000000000012,14.9849307928,15.3149371929,26.5332463741,6.25942127957,0.149875649614,0.0,5.94483161034,6.75592333111,8.1739200436,0.000989458496034,0.0961219834103,0.0,462.8820427923545,460.51188052479415,459.953475959807,460.8764710368328
1.9200000000000013,15.3371374495,15.717962954,27.0220372042,6.25943789737,0.155849315825,0.0,5.79517693132,6.6784831167,8.11945932904,-0.00118765916243,0.105673975483,0.0,439.1890478759469,439.9894087126893,439.6336105868807,439.4531279975697
1.9800000000000013,15.6799977985,16.1163364091,27.509647197,6.25900485214,0.162422139084,0.0,5.63322484898,6.60082275048,8.13412952762,-0.0233822894011,0.116339110732,0.0,459.7238788365301,460.57845586609153,462.1193508039185,460.366166838465
2.0400000000000014,16.0137715654,16.5101801785,27.993936723,6.25744921384,0.169605495157,0.0,5.49222376761,6.52735700527,8.0096750617,-0.0315760532639,0.125746057418,0.0,414.6478755468287,415.48764873029506,416.4283804268172,415.7106143323353
2.1000000000000014,16.3387283469,16.8995807747,28.4725647018,6.25516282631,0.176785776964,0.0,5.33929158058,6.4526547083,7.9450325389,-0.0562268576049,0.103360267583,0.0,434.2884169921541,432.4192134586617,435.38508052213047,433.31629905131325
2.1600000000000015,16.6542746493,17.2844605133,28.9483300283,6.25187854337,0.183555523104,0.0,5.17862927185,6.3765231192,7.91405119573,-0.0519163919657,0.127068575635,0.0,442.2647320970634,444.2246681515814,444.29249011555476,444.6438382773858
2.2200000000000015,16.9604293636,17.6647995304,29.4205900019,6.24952795735,0.191467082875,0.0,5.02611310786,6.30137971587,7.82848947332,-0.0214414992555,0.140031260569,0.0,425.3026742778129,426.42842867846434,423.62055577347695,426.2326035781657
2.2800000000000016,17.2565957523,18.0404984522,29.8916485481,6.24813273708,0.200001660278,0.0,4.84560675996,6.22197867197,7.87317473492,-0.0271490712903,0.146330746087,0.0,466.0388540386859,466.54885944996465,466.24086756184147,465.79460568473587
2.3400000000000016,17.5418000972,18.411438068,30.3654730644,6.24677648509,0.208628241755,0.0,4.66068919351,6.14271820962,7.92065516777,-0.0147885197897,0.138111021709,0.0,467.69481305604864,467.0721813163809,467.36005858749104,468.3226552054402
2.4000000000000017,17.8162060278,18.7777049539,30.8402201105,6.24631119182,0.217373120411,0.0,4.48569105051,6.06630694331,7.90426890421,0.00351943703671,0.15778175004,0.0,446.80111902525846,448.42173708755445,448.1902631659254,449.67623151229225
2.4600000000000017,18.0805462765,19.1395101897,31.3115603866,6.24661026268,0.227195485117,0.0,4.3250688186,5.99406684148,7.80753954026,0.00776462744045,0.173485433504,0.0,421.15435781024854,422.53763605981163,421.30205843872733,421.66895762254546
2.520000000000002,18.3344832205,19.4969221017,31.7799415761,6.24700699566,0.237476719426,0.0,4.13883446073,5.91990059182,7.80503863333,0.00420150307943,0.166715355331,0.0,451.15467352615445,450.63528547878644,452.8914496355729,452.6046001416392
2.580000000000002,18.5769400645,19.8499043858,32.2488644651,6.24753241059,0.247654762031,0.0,3.94243145115,5.84641036275,7.82543416347,0.016589156131,0.174904807977,0.0,458.6091486088323,459.2858086355001,459.3347854950824,460.3162234249207
